Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Chandler Stephenson,,,,,,,,,,,0.004,0.003,0.006,0.009,0.017
Charles Hudon,,,,,,,,,,,0.007,0.003,,,
Charlie Coyle,,,,,,0.002,0.009,0.009,0.005,0.008,0.009,0.007,0.002,0.006,0.007
Chase Balisy,,,,,,,,,,,,,,,
Chase De Leo,,,,,,,,,,,,,,,
Chase DeLeo,,,,,,,,,,,,,,,
Chase Pearson,,,,,,,,,,,,,,,
Chris Bourque,,,,,,,,,,,,,,,
Chris Brown,,,,,,,,,,,,,,,
Chris Clark,,0.009,0.006,0.006,,,,,,,,,,,
Chris Conner,,0.010,,0.007,,,,,,,,,,,
Chris Drury,0.004,0.007,0.005,,,,,,,,,,,,
Chris Durno,,,0.007,,,,,,,,,,,,
Chris Gratton,0.010,,,,,,,,,,,,,,
Chris Higgins,0.003,0.003,0.004,0.006,0.011,0.005,0.005,0.008,0.000,,,,,,
Chris Kelly,0.007,0.002,0.007,0.006,0.008,0.007,0.004,0.010,,0.001,,,,,
Chris Kreider,,,,,,,0.007,0.007,0.006,0.006,0.011,0.010,0.008,0.003,0.006
Chris Kunitz,0.005,0.008,0.007,0.011,0.010,0.015,0.008,0.004,0.006,0.007,0.007,0.004,,,
Chris Minard,,,,,,,,,,,,,,,
Chris Mueller,,,,,,,,,,,,,,,
Chris Neil,0.004,0.003,0.003,0.005,0.005,0.002,0.002,0.003,0.005,0.005,,,,,
Chris Porter,,,,0.002,0.004,,,,0.004,,,,,,
Chris Simon,0.000,,,,,,,,,,,,,,
Chris Stewart,,0.003,0.009,0.006,0.004,0.009,0.000,0.003,0.006,0.004,0.004,,,,
Chris Terry,,,,,,,,0.002,0.001,,,,,,
Chris Thorburn,0.011,0.005,0.003,0.004,0.001,0.000,0.010,0.008,0.003,0.000,0.003,,,,
Chris Tierney,,,,,,,,0.008,0.003,0.004,0.005,0.012,0.009,0.006,0.012
Chris VandeVelde,,,,,,,,0.004,0.008,0.008,,,,,
Chris Wagner,,,,,,,,,0.003,0.000,0.004,0.003,0.001,0.007,
Christian Dvorak,,,,,,,,,,0.007,0.005,,0.004,0.008,0.007
Christian Fischer,,,,,,,,,,,0.008,0.004,0.000,0.007,0.002
Christian Hanson,,,0.003,,,,,,,,,,,,
Christian Thomas,,,,,,,,,,,,,,,
Christoffer Ehn,,,,,,,,,,,,0.007,0.000,,
Christoph Bertschy,,,,,,,,,,,,,,,
Christopher DiDomenico,,,,,,,,,,,,,,,
Chuck Kobasew,0.004,0.007,0.005,0.007,0.002,0.003,0.000,,,,,,,,
CJ Suess,,,,,,,,,,,,,,,
Clark Bishop,,,,,,,,,,,,,,,
Clarke MacArthur,0.004,0.004,0.007,0.007,0.008,0.009,0.007,0.006,,,,,,,
Claude Giroux,,0.011,0.002,0.009,0.011,0.007,0.010,0.009,0.010,0.006,0.015,0.010,0.010,0.006,0.015
Claude Lemieux,,,,,,,,,,,,,,,
Clayton Keller,,,,,,,,,,,0.009,0.004,0.003,0.009,0.009
Cody Almond,,,,,,,,,,,,,,,
Cody Bass,,,,,,,,,,,,,,,
Cody Eakin,,,,,,0.014,0.007,0.013,0.005,0.002,0.009,0.004,0.005,0.004,0.006
Cody Glass,,,,,,,,,,,,,0.002,,
Cody Hodgson,,,,,0.007,0.007,0.004,0.001,0.002,,,,,,
Cody Kunyk,,,,,,,,,,,,,,,
Cody McCormick,0.002,0.004,,0.003,0.003,,0.003,0.000,,,,,,,
Cody McLeod,0.006,0.002,0.004,0.003,0.008,0.002,0.006,0.005,0.004,0.002,0.006,0.000,,,
Colby Armstrong,0.012,0.009,0.005,0.009,,0.003,,,,,,,,,
Colby Cave,,,,,,,,,,,,0.005,,,
Cole Bardreau,,,,,,,,,,,,,,,
Cole Caufield,,,,,,,,,,,,,,,0.005
Cole Perfetti,,,,,,,,,,,,,,,
Cole Reinhardt,,,,,,,,,,,,,,,
Cole Schneider,,,,,,,,,,,,,,,
Cole Schwindt,,,,,,,,,,,,,,,
Cole Sillinger,,,,,,,,,,,,,,,0.005
Cole Smith,,,,,,,,,,,,,,,
Colin Blackwell,,,,,,,,,,,,,,0.007,0.010
Colin Fraser,,0.006,0.011,0.000,0.009,0.003,0.000,,,,,,,,
Colin Greening,,,,,0.007,0.008,0.004,,0.008,,,,,,
Colin McDonald,,,,,,0.010,0.005,,,,,,,,
Colin Smith,,,,,,,,,,,,,,,
Colin Stuart,,0.006,,,,,,,,,,,,,
Colin White,0.005,0.010,0.004,0.004,0.003,,,,,,,0.012,0.011,0.007,
Colin Wilson,,,0.002,0.002,0.006,,0.006,0.004,0.010,0.007,0.003,0.015,,,
Colton Gillies,,0.006,,,0.004,,,,,,,,,,
Colton Orr,0.000,0.006,0.002,0.000,,0.004,0.000,,,,,,,,
Colton Sceviour,,,,,,,,0.010,0.004,0.004,0.006,0.002,0.004,0.005,0.004
Colton Sissons,,,,,,,,,0.007,0.000,0.005,0.006,0.001,0.005,0.010
Connor Brickley,,,,,,,,,,,0.006,,,,
Connor Brown,,,,,,,,,,0.004,0.004,0.005,0.012,0.008,0.006
Connor Bunnaman,,,,,,,,,,,,,,,
Connor Dewar,,,,,,,,,,,,,,,0.000
Connor James,,,,,,,,,,,,,,,
Connor Jones,,,,,,,,,,,,,,,
Connor McDavid,,,,,,,,,0.015,0.009,0.014,0.010,0.011,0.010,0.011
Connor McMichael,,,,,,,,,,,,,,,0.003
